rep_id,date,client_name,visit_duration,value_usd,status,city,is_absent,notes
102,2023/01/04,Initech,39,,completed,Warsaw,YES,Very interested client
101,2023/04/04,Stark Ltd,37,1098.05,completed,Poznan,no,Follow-up scheduled
102,2023/04/13,Acme Corp,missing,2295.45,Completed,Gdansk,yes,Unresponsive
101,2023/01/23,Globex Inc,72,1121.87,missed,poznan,yes,Meeting went well
104,26.01.2023,Soylent,82,2759.68,missed,Gdansk,no,missing
102,,missing,36,201.08,Completed,gdansk,No,Did not attend
104,08.03.2023,-,89,2783.3,pending,poznan,YES,No decision yet
102,18-01-2023,-,60,2988.97,pending,Wroclaw,No,Follow-up scheduled
103,08.05.2023,Globex Inc,44,426.5,pending,Poznan,no,Possible upsell
102,2023/06/25,Initech,81,1899.48,pending,Poznan,no,Meeting went well
104,2023/01/09,Stark Ltd,22,1354.58,canceled,poznan,No,Very interested client
103,2023/05/06,Stark Ltd,90,2684.34,missed,Gdansk,YES,No decision yet
106,2023/02/26,Stark Ltd,missing,2874.28,completed,Gdansk,No,No contact made
102,27-04-2023,Acme Corp,88,591.63,missed,Warsaw,no,Did not attend
102,06.03.2023,Wayne Ent.,43,1370.59,canceled,wroclaw,no,missing
102,,Wayne Ent.,84,1049.54,missed,gdansk,YES,missing
104,2023/04/03,Umbrella Corp,missing,1939.69,missed,Gdansk,No,missing
106,16-03-2023,Stark Ltd,35,354.96,missed,Krakow,YES,Meeting went well
106,11-06-2023,-,40,2443.48,Completed,Gdansk,no,Did not attend
103,17.01.2023,Initech,79,1502.86,pending,Gdansk,YES,Meeting went well
101,2023/04/26,-,missing,2031.67,completed,Warsaw,no,missing
101,,Acme Corp,missing,,completed,Poznan,YES,No contact made
102,2023/06/06,Initech,62,616.78,missed,wroclaw,YES,Meeting went well
104,05-04-2023,Wayne Ent.,36,530.14,canceled,wroclaw,YES,No contact made
105,12.02.2023,Globex Inc,46,2070.28,canceled,Wroclaw,yes,No decision yet
106,,Stark Ltd,62,2947.75,Completed,Warsaw,YES,-
102,2023/03/26,Initech,50,2949.21,Completed,krakow,no,No contact made
104,06.02.2023,Globex Inc,missing,2230.31,Completed,Warsaw,YES,Postponed due to weather
104,01.05.2023,Umbrella Corp,78,2035.56,completed,warsaw,yes,Possible upsell
103,15.05.2023,missing,84,2479.91,completed,Warsaw,no,Unresponsive
103,2023/05/06,Umbrella Corp,83,760.18,Completed,Krakow,YES,Did not attend
102,10.02.2023,-,47,2926.24,pending,Gdansk,YES,Unresponsive
103,02.04.2023,Umbrella Corp,24,727.84,canceled,warsaw,yes,Meeting went well
106,,Acme Corp,73,1103.62,missed,Gdansk,no,Unresponsive
103,2023/06/22,-,30,2686.55,completed,Wroclaw,yes,No decision yet
105,,missing,75,2705.79,canceled,Gdansk,no,Follow-up scheduled
105,15-05-2023,-,36,511.39,canceled,Gdansk,No,Did not attend
103,02-05-2023,Wayne Ent.,missing,2874.82,canceled,Gdansk,no,Meeting went well
106,12-01-2023,Stark Ltd,26,1370.1,completed,krakow,YES,-
103,14.06.2023,Initech,29,1527.84,Completed,poznan,YES,No contact made
102,17.03.2023,Stark Ltd,33,1362.53,canceled,Wroclaw,No,No decision yet
102,28-04-2023,Umbrella Corp,45,,missed,Poznan,No,Did not attend
104,17.05.2023,Umbrella Corp,56,2367.08,Completed,Krakow,No,Postponed due to weather
104,15-06-2023,Initech,21,2163.86,pending,krakow,yes,Meeting went well
102,,Globex Inc,24,2116.35,canceled,wroclaw,No,Possible upsell
101,03.01.2023,Wayne Ent.,81,311.32,pending,Poznan,No,Unresponsive
101,02-03-2023,Wayne Ent.,missing,2474.51,Completed,Gdansk,No,Possible upsell
103,,Stark Ltd,90,2239.08,canceled,Wroclaw,YES,Unresponsive
102,,Initech,63,2025.47,completed,Gdansk,YES,Very interested client
104,06.05.2023,Initech,missing,,pending,wroclaw,No,Unresponsive
103,07-06-2023,-,45,2421.29,canceled,poznan,YES,Follow-up scheduled
101,22-03-2023,Stark Ltd,74,1803.51,canceled,warsaw,No,Possible upsell
105,,missing,56,2820.25,canceled,Wroclaw,no,No decision yet
105,,missing,86,2300.57,missed,Wroclaw,yes,Postponed due to weather
104,,Umbrella Corp,79,643.0,Completed,warsaw,YES,No contact made
106,,Wayne Ent.,81,2987.71,Completed,gdansk,YES,missing
102,18.04.2023,Wayne Ent.,77,1399.64,Completed,krakow,yes,Follow-up scheduled
105,04.01.2023,missing,63,1089.97,missed,Wroclaw,yes,Unresponsive
106,,Acme Corp,21,906.83,pending,wroclaw,no,Possible upsell
103,30-03-2023,Umbrella Corp,50,1833.19,Completed,krakow,no,Possible upsell
101,2023/03/21,-,65,338.7,pending,Krakow,yes,-
106,2023/05/23,Stark Ltd,27,2175.83,completed,Gdansk,no,Very interested client
104,,Wayne Ent.,28,425.41,completed,Krakow,YES,missing
106,19.04.2023,Umbrella Corp,62,1751.66,pending,krakow,no,missing
106,08-04-2023,Wayne Ent.,34,,canceled,poznan,no,Follow-up scheduled
104,05.01.2023,Umbrella Corp,66,2331.09,canceled,gdansk,No,Follow-up scheduled
106,2023/01/14,-,84,838.39,pending,Wroclaw,no,No contact made
103,23.05.2023,missing,missing,976.36,canceled,poznan,yes,Unresponsive
105,12-01-2023,Initech,32,2733.26,missed,gdansk,No,No contact made
104,2023/04/06,Soylent,35,1805.29,completed,wroclaw,yes,No decision yet
105,,missing,27,2453.54,completed,Poznan,No,Unresponsive
105,,Acme Corp,missing,1962.02,completed,Wroclaw,yes,No contact made
101,27-03-2023,Soylent,59,1243.82,pending,wroclaw,yes,Did not attend
101,,Acme Corp,31,2595.83,missed,Warsaw,no,Possible upsell
101,18.05.2023,Acme Corp,46,2215.17,missed,Wroclaw,YES,Did not attend
106,12-05-2023,Wayne Ent.,38,1653.44,completed,poznan,No,Follow-up scheduled
106,,missing,missing,,missed,Gdansk,No,Very interested client
101,,Umbrella Corp,missing,584.91,pending,Warsaw,No,Very interested client
102,10-03-2023,Wayne Ent.,63,1779.26,pending,wroclaw,No,Follow-up scheduled
106,2023/06/05,Stark Ltd,25,1790.61,pending,Gdansk,No,Possible upsell
104,15.03.2023,-,88,2097.44,canceled,gdansk,No,No decision yet
104,,Wayne Ent.,missing,404.18,pending,Wroclaw,YES,Unresponsive
103,09-05-2023,-,44,1782.22,canceled,Poznan,yes,Meeting went well
106,15-03-2023,Stark Ltd,42,1886.58,canceled,warsaw,YES,Very interested client
102,30-06-2023,Stark Ltd,31,681.07,completed,krakow,no,Did not attend
104,18-01-2023,Wayne Ent.,47,2904.55,missed,poznan,No,Unresponsive
106,20.02.2023,Soylent,55,2295.26,missed,Poznan,yes,missing
103,,Wayne Ent.,missing,1805.22,missed,krakow,no,No contact made
101,2023/01/03,Globex Inc,missing,1869.8,canceled,Gdansk,YES,No decision yet
102,07.02.2023,-,31,2384.79,canceled,Warsaw,yes,Very interested client
104,2023/06/11,Stark Ltd,missing,2990.53,completed,Warsaw,yes,Unresponsive
102,14.02.2023,Umbrella Corp,54,369.29,canceled,Warsaw,YES,No decision yet
106,2023/02/21,Umbrella Corp,75,1281.53,pending,warsaw,no,Meeting went well
103,,Wayne Ent.,65,2438.39,missed,poznan,No,Did not attend
103,23-03-2023,Initech,55,2272.65,Completed,Poznan,no,Follow-up scheduled
101,10-05-2023,missing,missing,417.37,pending,Poznan,No,No decision yet
101,04-03-2023,missing,37,2642.26,pending,Krakow,YES,Very interested client
105,2023/04/05,Umbrella Corp,70,1064.89,Completed,warsaw,no,Postponed due to weather
103,,Wayne Ent.,75,1581.55,canceled,krakow,yes,Did not attend
102,,Umbrella Corp,33,2927.2,completed,Warsaw,yes,No contact made
101,2023/06/01,Soylent,missing,930.34,completed,Gdansk,no,Possible upsell
106,18-03-2023,Initech,68,2702.08,canceled,Wroclaw,No,Possible upsell
105,13.03.2023,Soylent,47,,missed,Krakow,No,Did not attend
106,13.06.2023,Stark Ltd,73,907.78,pending,Wroclaw,no,Postponed due to weather
103,12-05-2023,Soylent,48,1974.24,missed,poznan,no,No contact made
106,11.03.2023,Wayne Ent.,33,2700.89,missed,Warsaw,no,-
104,2023/04/03,Initech,23,2604.84,canceled,Poznan,No,Unresponsive
106,27-05-2023,Umbrella Corp,60,2772.17,pending,gdansk,no,missing
103,22-02-2023,Globex Inc,90,1021.36,Completed,Gdansk,No,Postponed due to weather
101,,Initech,61,,canceled,poznan,no,Possible upsell
101,06-05-2023,Initech,missing,2324.57,completed,Warsaw,No,Possible upsell
102,2023/02/15,Stark Ltd,missing,1086.3,missed,poznan,no,No decision yet
104,,Acme Corp,52,2228.8,missed,wroclaw,No,Did not attend
101,,missing,69,972.36,canceled,Warsaw,yes,Very interested client
105,,Globex Inc,61,,Completed,poznan,YES,Meeting went well
106,12-04-2023,Initech,54,2257.09,canceled,Krakow,no,Very interested client
106,16.06.2023,Wayne Ent.,79,2526.59,Completed,Krakow,yes,No decision yet
102,17.05.2023,Globex Inc,30,383.4,pending,poznan,yes,Unresponsive
104,22-03-2023,missing,62,859.65,Completed,poznan,yes,Unresponsive
101,13-05-2023,Initech,30,525.23,pending,poznan,no,Follow-up scheduled
105,12-01-2023,Stark Ltd,missing,2736.87,Completed,wroclaw,no,missing
106,2023/06/06,Wayne Ent.,29,1806.91,pending,gdansk,yes,-
101,03.06.2023,Umbrella Corp,52,2974.14,missed,Gdansk,YES,Meeting went well
103,03.01.2023,Wayne Ent.,43,2385.61,canceled,Gdansk,YES,Postponed due to weather
101,04.04.2023,Wayne Ent.,88,2805.67,pending,Gdansk,no,Unresponsive
103,2023/06/28,Umbrella Corp,69,2842.6,canceled,krakow,YES,Very interested client
105,07-06-2023,Stark Ltd,missing,2537.04,missed,Gdansk,No,No decision yet
105,23-06-2023,Globex Inc,89,2322.74,pending,wroclaw,yes,Did not attend
106,2023/05/07,missing,84,1878.46,pending,wroclaw,No,No contact made
101,2023/02/13,Stark Ltd,37,2600.89,missed,poznan,YES,Possible upsell
102,02-06-2023,Globex Inc,50,1153.68,Completed,poznan,no,Follow-up scheduled
101,13-01-2023,Umbrella Corp,51,2434.22,canceled,wroclaw,yes,Did not attend
105,2023/05/03,Soylent,30,,canceled,poznan,YES,No contact made
102,2023/04/21,-,85,2393.61,pending,poznan,YES,Did not attend
102,06-01-2023,Acme Corp,60,1774.59,pending,gdansk,YES,Postponed due to weather
101,22-02-2023,Initech,76,2120.97,Completed,krakow,No,Postponed due to weather
106,15-06-2023,Wayne Ent.,29,448.23,missed,gdansk,no,-
106,04-01-2023,Initech,54,2938.68,missed,krakow,No,Postponed due to weather
106,09-06-2023,-,74,302.19,Completed,Wroclaw,No,Did not attend
106,2023/04/26,Acme Corp,missing,1115.93,missed,warsaw,YES,Meeting went well
104,07.01.2023,Acme Corp,missing,2844.35,pending,Krakow,YES,Follow-up scheduled
103,2023/05/16,Stark Ltd,missing,737.68,pending,Warsaw,yes,missing
102,28.01.2023,Initech,51,396.66,canceled,poznan,yes,Did not attend
106,02-03-2023,Stark Ltd,missing,445.88,completed,warsaw,no,Follow-up scheduled
101,24.03.2023,Initech,missing,963.78,completed,poznan,YES,-
103,2023/04/30,Initech,21,2931.61,completed,Krakow,No,missing
101,18-04-2023,Soylent,41,1819.86,pending,Krakow,no,Unresponsive
102,2023/01/07,Initech,82,2829.62,missed,krakow,yes,missing
104,,Initech,90,618.71,Completed,warsaw,no,Follow-up scheduled
103,,-,73,1111.75,canceled,Gdansk,yes,-
103,31.05.2023,Wayne Ent.,59,2725.76,completed,Wroclaw,no,Unresponsive
105,2023/04/28,Globex Inc,85,1795.04,Completed,Krakow,No,Meeting went well
104,,Acme Corp,36,1834.05,missed,Poznan,no,No decision yet
101,12-01-2023,missing,missing,,missed,Warsaw,yes,Follow-up scheduled
105,,Soylent,55,2145.24,canceled,wroclaw,YES,-
106,06-04-2023,Soylent,36,466.6,completed,krakow,no,Did not attend
106,2023/02/12,missing,24,2550.87,completed,Warsaw,no,Unresponsive
105,12.06.2023,Initech,missing,2706.99,canceled,poznan,YES,-
101,,Umbrella Corp,missing,2871.02,pending,Wroclaw,yes,Meeting went well
102,26.02.2023,missing,82,1381.04,missed,gdansk,YES,No decision yet
102,14-06-2023,Soylent,missing,842.0,pending,wroclaw,yes,Postponed due to weather
101,,Wayne Ent.,73,2965.45,missed,wroclaw,yes,Follow-up scheduled
104,23-03-2023,-,89,1722.12,canceled,krakow,No,missing
102,,missing,55,2860.61,pending,warsaw,yes,-
104,2023/05/23,Globex Inc,56,2180.06,completed,krakow,No,Very interested client
106,2023/02/17,Umbrella Corp,39,438.37,canceled,Gdansk,yes,Unresponsive
101,2023/01/25,Globex Inc,missing,674.83,missed,warsaw,YES,Meeting went well
106,,-,20,2607.93,completed,Krakow,no,-
103,2023/01/01,Acme Corp,56,,completed,wroclaw,no,Possible upsell
103,2023/02/23,Umbrella Corp,80,,Completed,Krakow,yes,Very interested client
104,29.01.2023,-,87,2246.68,missed,Poznan,YES,Unresponsive
104,2023/05/26,Wayne Ent.,82,2598.68,missed,gdansk,No,Follow-up scheduled
105,2023/05/04,Wayne Ent.,missing,1952.49,Completed,wroclaw,YES,-
106,21.03.2023,missing,59,,pending,Wroclaw,no,Meeting went well
104,,Umbrella Corp,71,2222.2,completed,warsaw,No,missing
103,,-,66,636.23,missed,poznan,no,No decision yet
104,,Acme Corp,missing,2781.61,missed,Gdansk,No,Very interested client
104,16.02.2023,Soylent,53,318.96,Completed,poznan,YES,Did not attend
105,2023/05/24,Soylent,21,,missed,wroclaw,no,Meeting went well
106,16-04-2023,-,65,2719.47,Completed,wroclaw,YES,Did not attend
105,,Globex Inc,45,920.7,Completed,gdansk,YES,Unresponsive
106,03-04-2023,Stark Ltd,90,1466.22,canceled,Gdansk,no,No contact made
102,2023/06/08,-,28,2073.69,canceled,warsaw,yes,-
105,,Initech,68,,missed,Krakow,YES,Did not attend
102,2023/01/05,Wayne Ent.,missing,499.41,missed,gdansk,yes,Postponed due to weather
104,24.01.2023,Soylent,missing,831.21,missed,gdansk,No,Follow-up scheduled
105,,missing,68,635.64,Completed,warsaw,No,Unresponsive
103,09-02-2023,Umbrella Corp,54,653.21,Completed,wroclaw,no,Very interested client
103,18.01.2023,Wayne Ent.,83,1317.96,Completed,warsaw,yes,Meeting went well
105,02.03.2023,Stark Ltd,36,2965.01,missed,poznan,no,Very interested client
101,,Acme Corp,missing,2435.24,missed,warsaw,yes,-
103,,Soylent,missing,1285.97,canceled,krakow,No,Did not attend
106,,Acme Corp,37,2769.14,missed,Poznan,No,Follow-up scheduled
101,,Stark Ltd,70,459.01,canceled,krakow,No,Did not attend
106,19.01.2023,Umbrella Corp,missing,,Completed,krakow,No,Meeting went well
102,,Soylent,24,1270.37,missed,krakow,YES,Meeting went well
102,09.05.2023,Wayne Ent.,51,307.78,missed,poznan,YES,Postponed due to weather
106,2023/04/29,Initech,32,1842.9,pending,Warsaw,No,Possible upsell
102,18.02.2023,Acme Corp,62,2563.98,pending,poznan,yes,No contact made
104,16.05.2023,Soylent,72,1740.79,Completed,krakow,YES,missing
102,26-06-2023,Initech,43,687.46,missed,gdansk,no,No contact made
101,,missing,54,274.11,canceled,poznan,yes,Unresponsive
101,19.06.2023,Soylent,missing,1112.03,missed,poznan,No,missing
101,2023/06/02,-,76,319.44,completed,poznan,YES,No contact made
101,21.04.2023,Globex Inc,50,258.75,missed,Wroclaw,no,Possible upsell
105,,Soylent,60,2453.09,missed,Wroclaw,YES,Meeting went well
104,19-05-2023,Acme Corp,40,763.81,completed,poznan,yes,missing
102,31-01-2023,Initech,missing,2312.35,Completed,warsaw,No,No decision yet
104,30-03-2023,Wayne Ent.,28,549.47,Completed,Gdansk,yes,No decision yet
101,04-02-2023,-,58,2373.39,pending,warsaw,YES,Meeting went well
101,28.02.2023,Globex Inc,76,1856.35,Completed,gdansk,No,Follow-up scheduled
105,,Initech,50,287.46,pending,poznan,No,No decision yet
104,27.01.2023,Umbrella Corp,38,2615.0,pending,Poznan,yes,Postponed due to weather
104,,-,61,2705.27,missed,Gdansk,No,missing
105,2023/03/10,Stark Ltd,33,283.81,canceled,warsaw,yes,-
102,,missing,missing,324.63,Completed,wroclaw,no,Postponed due to weather
102,2023/02/07,Soylent,28,1942.12,missed,Gdansk,No,Follow-up scheduled
105,09.03.2023,-,30,2144.49,missed,poznan,yes,No contact made
104,2023/02/20,Initech,50,2128.57,pending,gdansk,YES,-
106,02-03-2023,Acme Corp,missing,817.63,canceled,Warsaw,YES,Possible upsell
103,10.06.2023,Initech,72,627.51,canceled,wroclaw,no,Meeting went well
104,09.01.2023,Wayne Ent.,72,1403.73,completed,Warsaw,YES,Postponed due to weather
105,,Stark Ltd,57,1771.01,canceled,Wroclaw,no,Unresponsive
101,05-05-2023,Stark Ltd,31,,completed,Gdansk,no,Follow-up scheduled
106,,Umbrella Corp,28,671.68,pending,poznan,yes,-
101,11-04-2023,-,29,2287.21,pending,warsaw,YES,Unresponsive
103,06.05.2023,Soylent,missing,238.29,canceled,poznan,no,No contact made
102,20.05.2023,Globex Inc,88,,completed,poznan,No,missing
103,08.05.2023,Stark Ltd,64,1619.47,pending,Krakow,YES,Did not attend
101,17-06-2023,Wayne Ent.,missing,495.08,missed,poznan,No,No decision yet
101,26-01-2023,Wayne Ent.,missing,1031.13,missed,Wroclaw,no,Very interested client
104,05.03.2023,missing,42,1827.83,pending,Gdansk,No,Very interested client
105,16.01.2023,missing,88,2345.55,completed,Warsaw,No,No decision yet
105,2023/06/10,Stark Ltd,22,2962.36,pending,Gdansk,yes,missing
104,,Umbrella Corp,32,2014.55,missed,Warsaw,yes,Very interested client
106,22.02.2023,Globex Inc,85,2965.13,Completed,Wroclaw,no,-
106,,Soylent,54,397.23,canceled,gdansk,no,missing
105,,Initech,missing,333.83,completed,wroclaw,yes,Possible upsell
101,15-01-2023,Soylent,87,929.96,completed,warsaw,YES,Possible upsell
104,,Stark Ltd,80,2995.44,missed,gdansk,No,Did not attend
106,10.06.2023,-,40,774.04,Completed,wroclaw,YES,Did not attend
103,22-05-2023,Initech,82,2170.16,canceled,Warsaw,No,Very interested client
101,,Stark Ltd,28,1294.97,Completed,wroclaw,YES,missing
106,13.03.2023,Acme Corp,59,710.63,canceled,krakow,No,Unresponsive
106,10.02.2023,Initech,22,229.65,Completed,Gdansk,yes,-
106,2023/06/11,Initech,82,561.16,pending,Wroclaw,No,Very interested client
105,02.01.2023,Umbrella Corp,missing,1785.74,missed,Warsaw,No,-
106,29.04.2023,Initech,80,729.81,canceled,gdansk,yes,Possible upsell
103,2023/06/20,Acme Corp,23,293.83,completed,Poznan,YES,Did not attend
105,,missing,82,2248.43,missed,Warsaw,YES,Unresponsive
104,27-01-2023,Acme Corp,missing,,pending,gdansk,yes,Unresponsive
104,04.02.2023,Stark Ltd,missing,2249.01,canceled,poznan,no,missing
101,09-01-2023,missing,missing,1827.89,completed,poznan,yes,missing
101,2023/05/30,Wayne Ent.,missing,2962.91,completed,Krakow,No,Unresponsive
102,21.01.2023,Wayne Ent.,21,2050.1,pending,Wroclaw,no,Follow-up scheduled
102,2023/06/29,Soylent,27,1100.38,completed,krakow,yes,Follow-up scheduled
103,,missing,54,237.38,pending,gdansk,no,Postponed due to weather
101,22.03.2023,Umbrella Corp,63,1991.87,canceled,warsaw,YES,Follow-up scheduled
105,13-06-2023,-,21,,pending,warsaw,no,Possible upsell
105,2023/02/27,missing,55,,pending,poznan,No,Did not attend
102,2023/01/17,Globex Inc,49,1482.43,Completed,Poznan,No,-
105,03.04.2023,Soylent,63,1329.71,Completed,gdansk,yes,Very interested client
101,2023/03/19,missing,38,2456.58,Completed,Poznan,No,Did not attend
101,01.06.2023,Umbrella Corp,74,,pending,Wroclaw,no,Possible upsell
106,29-03-2023,Initech,31,373.55,canceled,Wroclaw,YES,-
105,10-01-2023,-,33,791.99,canceled,gdansk,No,Possible upsell
102,2023/06/12,Umbrella Corp,79,,canceled,Wroclaw,No,missing
105,07-03-2023,Umbrella Corp,84,,pending,krakow,yes,No contact made
102,2023/02/20,Stark Ltd,78,800.83,completed,Warsaw,yes,Very interested client
104,13-01-2023,Umbrella Corp,41,1101.24,Completed,warsaw,yes,Meeting went well
101,2023/06/10,Umbrella Corp,78,,missed,Warsaw,YES,missing
104,2023/04/01,Stark Ltd,44,1000.13,completed,Warsaw,No,Possible upsell
104,2023/01/07,Stark Ltd,missing,2124.0,missed,krakow,YES,-
103,2023/03/26,Stark Ltd,41,1002.47,missed,gdansk,YES,-
101,13-06-2023,Initech,59,2370.43,pending,krakow,No,Meeting went well
103,2023/06/22,Acme Corp,41,2411.89,canceled,Warsaw,No,Unresponsive
105,19.01.2023,missing,33,872.88,completed,Wroclaw,yes,No contact made
106,,Globex Inc,84,2850.41,missed,krakow,no,Postponed due to weather
105,2023/06/15,Wayne Ent.,48,,pending,Gdansk,yes,Meeting went well
101,05.02.2023,Soylent,31,1900.54,missed,Wroclaw,yes,-
101,12-01-2023,Stark Ltd,28,1382.28,completed,Krakow,No,Possible upsell
103,28.01.2023,Acme Corp,88,1258.7,missed,wroclaw,no,Postponed due to weather
102,31.05.2023,-,47,1195.44,completed,poznan,no,Meeting went well
101,,Acme Corp,89,2619.18,completed,Wroclaw,YES,Postponed due to weather
104,2023/03/02,Stark Ltd,missing,1998.56,canceled,warsaw,yes,Follow-up scheduled
101,27.05.2023,Initech,33,2882.51,pending,warsaw,yes,No contact made
101,2023/06/30,Soylent,83,1642.69,Completed,Krakow,yes,Postponed due to weather
102,07-01-2023,Soylent,26,265.1,Completed,Poznan,No,Meeting went well
101,2023/01/13,Globex Inc,36,399.13,canceled,warsaw,YES,No contact made
103,,Umbrella Corp,70,,Completed,Gdansk,No,Very interested client
102,2023/03/25,Umbrella Corp,70,1621.37,missed,poznan,No,No decision yet
106,18-06-2023,Umbrella Corp,missing,1886.78,completed,wroclaw,No,No contact made
101,2023/01/25,Stark Ltd,60,2285.63,missed,wroclaw,yes,Possible upsell
102,23-04-2023,Soylent,35,2566.16,canceled,Wroclaw,No,Meeting went well
106,18-04-2023,Acme Corp,62,2585.63,canceled,Poznan,no,missing
102,2023/02/16,Initech,78,1732.01,completed,wroclaw,no,-
102,26.03.2023,-,60,,pending,Gdansk,no,Postponed due to weather
104,2023/04/26,Soylent,missing,2682.37,Completed,warsaw,no,Possible upsell
102,,missing,64,369.04,completed,Gdansk,no,No contact made
102,21-05-2023,missing,63,2687.83,missed,Wroclaw,No,Very interested client
105,,Initech,83,232.99,canceled,wroclaw,yes,Postponed due to weather
102,2023/03/18,Wayne Ent.,47,2832.42,pending,Wroclaw,no,missing
105,04.06.2023,Acme Corp,33,2450.0,canceled,Gdansk,YES,Meeting went well
106,03-05-2023,Stark Ltd,47,1855.11,completed,Poznan,no,-
101,,-,51,1491.71,Completed,Krakow,YES,missing
101,,Acme Corp,65,2173.28,canceled,poznan,no,missing
104,25-01-2023,Stark Ltd,35,,canceled,Wroclaw,No,Possible upsell
101,11-01-2023,Globex Inc,38,1325.45,missed,warsaw,No,Very interested client
101,15-01-2023,Wayne Ent.,missing,226.05,missed,Wroclaw,yes,Did not attend
105,,Acme Corp,51,1635.13,missed,gdansk,No,Unresponsive
103,10-04-2023,Initech,87,2339.12,canceled,Wroclaw,no,No contact made
104,18.01.2023,Umbrella Corp,47,2720.48,canceled,gdansk,no,Meeting went well
104,14-03-2023,missing,54,2009.99,canceled,Gdansk,yes,Postponed due to weather
102,16-02-2023,Initech,90,2763.78,canceled,Warsaw,No,Meeting went well
104,08-05-2023,Stark Ltd,71,2790.26,Completed,Poznan,yes,Possible upsell
105,18.03.2023,-,60,2714.71,completed,krakow,No,Postponed due to weather
105,10-05-2023,Globex Inc,missing,,missed,wroclaw,YES,Possible upsell
101,2023/01/01,Initech,21,276.51,completed,warsaw,No,-
102,,Stark Ltd,29,2731.3,canceled,Krakow,YES,Follow-up scheduled
106,03.06.2023,Soylent,26,2682.94,completed,warsaw,No,Possible upsell
102,2023/04/06,Globex Inc,missing,1096.99,pending,Warsaw,yes,Did not attend
102,23.02.2023,Initech,76,2226.36,pending,krakow,yes,No decision yet
102,05-02-2023,Umbrella Corp,85,837.83,canceled,Wroclaw,YES,-
106,11-02-2023,Wayne Ent.,missing,1298.4,Completed,gdansk,no,Unresponsive
103,13-05-2023,Acme Corp,23,2801.44,pending,krakow,YES,No decision yet
103,02-01-2023,Soylent,33,582.32,canceled,gdansk,no,missing
103,11-01-2023,Umbrella Corp,82,1400.34,canceled,krakow,YES,missing
106,06-01-2023,Acme Corp,43,2077.12,Completed,warsaw,no,Possible upsell
105,2023/02/13,Initech,46,241.54,pending,wroclaw,yes,Did not attend
103,22-02-2023,Globex Inc,79,2965.22,Completed,Gdansk,No,Did not attend
106,2023/05/02,Acme Corp,55,2117.59,pending,gdansk,yes,Follow-up scheduled
103,15-04-2023,missing,25,,completed,Gdansk,no,Very interested client
103,01.03.2023,Acme Corp,44,2407.53,canceled,wroclaw,No,No decision yet
101,,Umbrella Corp,68,,completed,Wroclaw,yes,Possible upsell
103,21-03-2023,Globex Inc,47,1927.02,completed,poznan,yes,missing
102,16.02.2023,Acme Corp,missing,1025.65,missed,warsaw,YES,missing
105,2023/06/03,Umbrella Corp,missing,2975.03,pending,wroclaw,no,Very interested client
105,02.06.2023,Acme Corp,35,1130.43,completed,Wroclaw,no,Did not attend
106,04.02.2023,Stark Ltd,46,,canceled,gdansk,yes,Follow-up scheduled
101,07-05-2023,Acme Corp,82,2296.66,missed,gdansk,YES,Unresponsive
106,06.02.2023,Umbrella Corp,59,2958.22,Completed,warsaw,no,Unresponsive
101,2023/06/03,Acme Corp,84,2069.41,pending,Gdansk,No,No decision yet
106,08-03-2023,Umbrella Corp,73,2233.86,Completed,krakow,yes,Possible upsell
101,10-04-2023,missing,31,568.06,pending,krakow,YES,No decision yet
104,2023/04/20,Soylent,24,625.8,canceled,Gdansk,no,Did not attend
101,17-01-2023,-,89,498.4,missed,Poznan,YES,Unresponsive
105,2023/06/15,Initech,missing,723.52,Completed,wroclaw,No,Meeting went well
104,11-04-2023,-,42,,Completed,warsaw,no,No decision yet
101,,-,68,,Completed,Wroclaw,YES,Unresponsive
101,07.06.2023,Stark Ltd,27,1310.56,completed,warsaw,no,Unresponsive
106,28.02.2023,Globex Inc,34,797.32,canceled,Gdansk,no,-
103,,Initech,53,1067.56,pending,krakow,no,Postponed due to weather
105,2023/05/15,missing,missing,1843.5,missed,krakow,yes,-
101,12.05.2023,Soylent,30,1033.17,Completed,Poznan,No,missing
103,2023/01/26,Initech,84,1504.69,canceled,warsaw,No,Meeting went well
106,11-04-2023,Stark Ltd,missing,2871.0,pending,wroclaw,no,Postponed due to weather
102,12.06.2023,Globex Inc,76,,Completed,poznan,No,missing
105,26-04-2023,missing,20,1945.02,completed,poznan,YES,No contact made
101,2023/02/08,missing,39,2052.74,canceled,krakow,No,No contact made
101,06.05.2023,Wayne Ent.,40,1694.52,missed,Wroclaw,YES,No decision yet
106,2023/05/03,Wayne Ent.,missing,1869.73,pending,Wroclaw,YES,-
105,23-03-2023,Initech,56,946.26,completed,warsaw,YES,No decision yet
102,19.04.2023,Globex Inc,80,1231.33,pending,Warsaw,no,No decision yet
101,31-01-2023,Soylent,79,385.75,canceled,poznan,YES,No contact made
101,2023/05/24,missing,83,1214.27,completed,Krakow,No,Meeting went well
103,,Umbrella Corp,46,301.14,completed,krakow,No,missing
103,11.03.2023,-,missing,2740.38,pending,Poznan,No,Meeting went well
106,12.04.2023,Globex Inc,missing,1931.47,Completed,Wroclaw,No,Postponed due to weather
106,,Soylent,26,2419.17,missed,gdansk,YES,Possible upsell
105,2023/01/13,Umbrella Corp,missing,2859.63,Completed,gdansk,yes,Very interested client
102,,-,61,1455.68,completed,Krakow,YES,Did not attend
